"filename", "language", "Log", "HTML", "Python", "Batch", "Verilog", "C++", "Ini", "C", "Markdown", "XML", "comment", "blank", "total"
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\isim\tb_ctr_isim_beh.exe.sim\work\m_00000000001186281636_2311016072.c", "C", 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 12, 21, 154
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\isim\tb_ctr_isim_beh.exe.sim\work\m_00000000004134447467_2073120511.c", "C", 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 12, 41, 338
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\isim\tb_ctr_isim_beh.exe.sim\work\tb_ctr_isim_beh.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 11, 12, 37
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\isim\yb_dm_isim_beh.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\isim\yb_dm_isim_beh.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\isim\yb_dm_isim_beh.exe.sim\work\m_00000000001940240386_4169132173.c", "C", 0, 0, 0, 0, 0, 0, 0, 251, 0, 0, 12, 31, 294
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\isim\yb_dm_isim_beh.exe.sim\work\m_00000000003084893876_2924402094.c", "C", 0, 0, 0, 0, 0, 0, 0, 1124, 0, 0, 12, 98, 1234
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\isim\yb_dm_isim_beh.exe.sim\work\m_00000000004134447467_2073120511.c", "C", 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 12, 41, 338
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\isim\yb_dm_isim_beh.exe.sim\work\yb_dm_isim_beh.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 11, 12, 37
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\mips.v", "Verilog", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 24, 10, 129
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\mips_envsettings.html", "HTML", 0, 388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 388
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\mips_summary.html", "HTML", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 84
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\mips_tb.v", "Verilog", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 26, 10, 54
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\run.py", "Python", 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 3, 13, 245
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\tb_ctr.v", "Verilog", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 27, 13, 87
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\tb_ifu.v", "Verilog", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 27, 14, 80
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\tb_rf.v", "Verilog", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 27, 10, 93
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\test_gen.cpp", "C++", 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 3, 2, 204
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\tn_npc.v", "Verilog", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 27, 13, 76
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\webtalk_pn.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 3, 1, 41
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\xilinxsim.ini", "Ini", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\cpu_beta\yb_dm.v", "Verilog", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 27, 11, 92
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\isim_usage_statistics.html", "HTML", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000000005671392_1621229167.c", "C", 0, 0, 0, 0, 0, 0, 0, 499, 0, 0, 12, 54, 565
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000000232094676_4237333570.c", "C", 0, 0, 0, 0, 0, 0, 0, 505, 0, 0, 12, 42, 559
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000000590662661_2924402094.c", "C", 0, 0, 0, 0, 0, 0, 0, 593, 0, 0, 12, 70, 675
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000000949106635_0794418532.c", "C", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 12, 23, 130
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000001037214831_3037376393.c", "C", 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 12, 16, 121
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000001238004437_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 12, 7, 32
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000001419894099_0411512150.c", "C", 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 12, 21, 115
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000001639874526_2153788499.c", "C", 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 12, 25, 143
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000002047498008_0783707848.c", "C", 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 12, 25, 157
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000002252474981_3735986636.c", "C", 0, 0, 0, 0, 0, 0, 0, 226, 0, 0, 12, 25, 263
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000002616059904_0886308060.c", "C", 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 12, 31, 289
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000002680313779_1733832700.c", "C", 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 12, 16, 92
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000002749980363_1785967555.c", "C", 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 12, 19, 134
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\m_00000000003479401834_1586688398.c", "C", 0, 0, 0, 0, 0, 0, 0, 499, 0, 0, 12, 39, 550
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\isim\mips.exe.sim\work\mips.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 11, 12, 47
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\auto_test.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\auto_test.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\dasm.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 7, 18, 230
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\fuse.log", "Log", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\fuseRelaunch.cmd", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\isim_usage_statistics.html", "HTML", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000000996418976_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 12422, 0, 0, 12, 1242, 13676
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000001554229104_1785967555.c", "C", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 12, 21, 142
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000001857157825_0757879789.c", "C", 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 12, 36, 298
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000001887070932_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 13491, 0, 0, 12, 1335, 14838
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000002047498008_0258635663.c", "C", 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 12, 26, 165
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000002432816672_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 1050, 0, 0, 12, 175, 1237
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000002432816705_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 1050, 0, 0, 12, 175, 1237
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000002638945597_0621066737.c", "C", 0, 0, 0, 0, 0, 0, 0, 750, 0, 0, 12, 94, 856
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000003040503998_0886308060.c", "C", 0, 0, 0, 0, 0, 0, 0, 718, 0, 0, 12, 111, 841
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000003192396490_2924402094.c", "C", 0, 0, 0, 0, 0, 0, 0, 1173, 0, 0, 12, 99, 1284
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000003528813338_3224323566.c", "C", 0, 0, 0, 0, 0, 0, 0, 599, 0, 0, 12, 59, 670
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\m_00000000004237242305_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 13044, 0, 0, 12, 1278, 14334
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\isim\mips.exe.sim\work\mips.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 11, 12, 42
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\mips_summary.html", "HTML", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 79
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\run.py", "Python", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 2, 13, 245
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\src\ALU.v", "Verilog", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 4, 44
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\src\CTR.v", "Verilog", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 13, 114
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\src\DM.v", "Verilog", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 1, 12, 94
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\src\EXT.v", "Verilog", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\src\IFU.v", "Verilog", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 7, 42
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\src\NPC.v", "Verilog", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 5, 33
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\src\RF.v", "Verilog", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 1, 8, 52
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\src\const.v", "Verilog", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 8, 3, 91
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\src\mips.v", "Verilog", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 24, 10, 130
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\src\mips_tb.v", "Verilog", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 26, 10, 54
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu1\test_gen.cpp", "C++", 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 1, 2, 210
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\auto_test.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\dasm.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 7, 18, 230
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\fuse.log", "Log", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\fuseRelaunch.cmd", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\isim_usage_statistics.html", "HTML", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\work\m_00000000000996418976_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 12422, 0, 0, 12, 1242, 13676
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\work\m_00000000001554229104_1785967555.c", "C", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 12, 21, 142
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\work\m_00000000001857157825_0757879789.c", "C", 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 12, 36, 298
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\work\m_00000000002047498008_0258635663.c", "C", 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 12, 26, 165
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\work\m_00000000002432816672_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 1050, 0, 0, 12, 175, 1237
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\work\m_00000000002638945597_0621066737.c", "C", 0, 0, 0, 0, 0, 0, 0, 748, 0, 0, 12, 94, 854
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\work\m_00000000003040503998_0886308060.c", "C", 0, 0, 0, 0, 0, 0, 0, 629, 0, 0, 12, 97, 738
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\work\m_00000000003192396490_2924402094.c", "C", 0, 0, 0, 0, 0, 0, 0, 1167, 0, 0, 12, 99, 1278
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\work\m_00000000003528813338_3224323566.c", "C", 0, 0, 0, 0, 0, 0, 0, 599, 0, 0, 12, 59, 670
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\isim\mips.exe.sim\work\mips.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 11, 12, 42
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\mips_summary.html", "HTML", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 79
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\run.py", "Python", 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 3, 13, 245
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\src\ALU.v", "Verilog", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 4, 39
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\src\CTR.v", "Verilog", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 12, 106
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\src\DM.v", "Verilog", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 1, 12, 94
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\src\EXT.v", "Verilog", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\src\IFU.v", "Verilog", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 7, 42
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\src\NPC.v", "Verilog", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 5, 33
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\src\RF.v", "Verilog", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 1, 8, 52
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\src\const.v", "Verilog", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 8, 3, 87
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\src\mips.v", "Verilog", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 24, 10, 129
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\src\mips_tb.v", "Verilog", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 26, 10, 54
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu\test_gen.cpp", "C++", 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 3, 2, 204
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\auto_test.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\dasm.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 7, 18, 230
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\fuse.log", "Log", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\fuseRelaunch.cmd", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\isim_usage_statistics.html", "HTML", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\mips.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\mips.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\mips.exe.sim\work\m_00000000000996418976_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 12422, 0, 0, 12, 1242, 13676
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\mips.exe.sim\work\m_00000000001554229104_1785967555.c", "C", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 12, 21, 142
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\mips.exe.sim\work\m_00000000001857157825_0757879789.c", "C", 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 12, 36, 298
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\mips.exe.sim\work\m_00000000001887070932_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 13491, 0, 0, 12, 1335, 14838
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\mips.exe.sim\work\m_00000000002047498008_0258635663.c", "C", 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 12, 26, 165
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\mips.exe.sim\work\m_00000000002432816672_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 1050, 0, 0, 12, 175, 1237
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\mips.exe.sim\work\m_00000000002432816705_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 1050, 0, 0, 12, 175, 1237
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\mips.exe.sim\work\m_00000000002441093370_0886308060.c", "C", 0, 0, 0, 0, 0, 0, 0, 864, 0, 0, 12, 129, 1005
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p4\p4_test\cpu_heavy\isim\mips.exe.sim\work\m_00000000002638945597_0621066737.c", "C", 0, 0, 0, 0, 0, 0, 0, 750, 0, 0, 12, 94, 856
